Date,Time,Country,Competition,Season,HomeTeam,AwayTeam,Match_Status,URL,Is_Knockout,Went_To_ET,Match_Winner_Final,FT_HomeScore,FT_AwayScore,HT_HomeScore,HT_AwayScore,SH_HomeScore,SH_AwayScore,ET_HomeScore,ET_AwayScore,Penalties_HomeScore,Penalties_AwayScore,FT_HomeOdds,FT_DrawOdds,FT_AwayOdds,1H_HomeOdds,1H_DrawOdds,1H_AwayOdds,SH_HomeOdds,SH_DrawOdds,SH_AwayOdds,OU05_Over,OU05_Under,OU15_Over,OU15_Under,OU25_Over,OU25_Under,OU35_Over,OU35_Under,OU45_Over,OU45_Under,OU55_Over,OU55_Under,BTTS_Yes,BTTS_No,BTTS_1H_Yes,BTTS_1H_No,BTTS_2H_Yes,BTTS_2H_No,DNB_Home,DNB_Away,DC_FT_1X,DC_FT_12,DC_FT_X2,DC_1H_1X,DC_1H_12,DC_1H_X2,DC_2H_1X,DC_2H_12,DC_2H_X2
27 Dec 2018,04:15,England,Premier League,2018/2019,Brighton,Arsenal,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/arsenal-brighton-lAY0XwlU/,No,No,Draw,1.0,1.0,1.0,1.0,0.0,0.0,,,,,5.5,3.9,1.7,4.75,2.3,2.2,4.5,2.62,1.95,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,10.0,1.06,1.7,2.04,4.38,1.21,3.26,1.34,3.75,1.25,2.2,1.28,1.16,1.61,1.57,1.16,1.75,1.43,1.19
27 Dec 2018,02:00,England,Premier League,2018/2019,Tottenham,Bournemouth,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/bournemouth-tottenham-EDHOnJmH/,No,No,Home,5.0,0.0,3.0,0.0,2.0,0.0,,,,,1.35,5.5,9.5,1.8,2.62,7.0,1.57,3.1,6.5,1.02,17.0,1.16,5.0,1.44,2.75,2.3,1.61,4.0,1.25,7.0,1.1,1.8,1.95,4.06,1.24,3.26,1.34,1.1,7.0,1.07,1.16,3.25,1.1,1.44,1.9,1.1,1.31,2.32
27 Dec 2018,02:00,England,Premier League,2018/2019,Burnley,Everton,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/burnley-everton-QV96hNJu/,No,No,Away,1.0,5.0,1.0,3.0,0.0,2.0,,,,,4.33,3.7,1.9,4.5,2.2,2.5,4.0,2.5,2.1,1.06,10.0,1.3,3.5,1.9,1.9,3.4,1.33,6.5,1.11,13.0,1.04,1.8,1.95,5.0,1.17,3.54,1.3,3.0,1.36,1.9,1.29,1.22,1.5,1.61,1.18,1.63,1.5,1.21
27 Dec 2018,02:00,England,Premier League,2018/2019,Crystal Palace,Cardiff,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/cardiff-crystal-palace-Eks5w9Bd/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.66,3.7,6.5,2.2,2.2,6.0,1.9,2.5,5.0,1.07,9.5,1.3,3.5,1.9,1.9,3.4,1.33,6.5,1.11,13.0,1.04,1.95,1.8,5.1,1.17,3.8,1.27,1.2,4.33,1.12,1.29,2.25,1.12,1.61,1.61,1.14,1.45,1.86
27 Dec 2018,02:00,England,Premier League,2018/2019,Manchester Utd,Huddersfield,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/huddersfield-manchester-united-IoOFluJ4/,No,No,Home,3.0,1.0,1.0,0.0,2.0,1.0,,,,,1.28,6.0,12.0,1.72,2.62,9.0,1.44,3.1,9.5,1.04,13.0,1.25,4.0,1.66,2.2,2.75,1.44,5.0,1.16,10.0,1.06,2.2,1.61,5.5,1.15,4.06,1.24,1.05,11.0,1.06,1.14,3.75,1.07,1.53,2.14,1.05,1.3,2.62
27 Dec 2018,02:00,England,Premier League,2018/2019,Leicester,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/leicester-manchester-city-pYP7j1lh/,No,No,Home,2.0,1.0,1.0,1.0,1.0,0.0,,,,,10.0,5.75,1.33,7.5,2.62,1.8,7.5,3.0,1.53,1.03,15.0,1.16,5.0,1.57,2.37,2.37,1.57,4.33,1.22,8.0,1.08,1.95,1.8,4.56,1.2,3.54,1.3,8.0,1.08,3.4,1.16,1.07,2.04,1.5,1.1,2.43,1.31,1.08
27 Dec 2018,02:00,England,Premier League,2018/2019,Liverpool,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/liverpool-newcastle-utd-OOOBkL3b/,No,No,Home,4.0,0.0,1.0,0.0,3.0,0.0,,,,,1.16,8.0,21.0,1.5,3.0,13.0,1.33,3.6,12.0,1.02,17.0,1.12,6.0,1.4,3.0,2.1,1.72,3.5,1.3,6.0,1.12,2.25,1.57,5.5,1.15,4.06,1.24,1.02,17.0,1.01,1.09,5.5,1.04,1.36,2.5,1.03,1.25,3.06
26 Dec 2018,23:30,England,Premier League,2018/2019,Fulham,Wolves,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/fulham-wolves-4M8AisZo/,No,No,Draw,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2.9,3.2,2.7,3.5,2.0,3.4,3.1,2.25,2.87,1.1,7.5,1.44,2.75,2.37,1.57,4.5,1.2,10.0,1.06,21.0,1.01,1.95,1.8,5.0,1.17,4.06,1.24,1.9,1.8,1.48,1.36,1.41,1.3,1.72,1.28,1.38,1.59,1.33
24 Dec 2018,03:00,England,Premier League,2018/2019,Everton,Tottenham,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/everton-tottenham-O2mywrKh/,No,No,Away,2.0,6.0,1.0,3.0,1.0,3.0,,,,,3.4,3.7,2.14,3.6,2.3,2.62,3.25,2.6,2.37,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,10.0,1.06,1.57,2.25,4.06,1.24,2.82,1.43,2.37,1.53,1.72,1.29,1.33,1.44,1.57,1.25,1.55,1.45,1.3
23 Dec 2018,04:30,England,Premier League,2018/2019,Manchester Utd,Cardiff,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/cardiff-manchester-united-zar1vkdj/,No,No,Away,1.0,5.0,1.0,3.0,0.0,2.0,,,,,6.5,4.2,1.57,6.0,2.37,2.04,5.5,2.75,1.8,1.05,12.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,11.0,1.05,1.8,1.95,4.16,1.23,3.54,1.3,4.5,1.18,2.4,1.25,1.12,1.72,1.53,1.12,2.0,1.39,1.13
23 Dec 2018,02:00,England,Premier League,2018/2019,Bournemouth,Brighton,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/bournemouth-brighton-WfVTv4kt/,No,No,Home,2.0,0.0,1.0,0.0,1.0,0.0,,,,,2.0,3.5,4.2,2.62,2.1,4.33,2.25,2.4,4.0,1.07,9.0,1.33,3.4,2.0,1.8,3.75,1.28,7.0,1.1,15.0,1.03,1.9,1.9,4.78,1.19,3.44,1.31,1.4,2.75,1.25,1.3,1.83,1.2,1.66,1.44,1.24,1.51,1.58
23 Dec 2018,02:00,England,Premier League,2018/2019,Chelsea,Leicester,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/chelsea-leicester-QHUXwO4n/,No,No,Away,0.0,1.0,0.0,0.0,0.0,1.0,,,,,1.33,5.5,11.0,1.8,2.5,8.5,1.57,2.87,7.5,1.05,12.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,10.0,1.06,2.1,1.66,5.05,1.17,4.06,1.24,1.08,8.0,1.06,1.16,3.4,1.08,1.5,1.9,1.06,1.34,2.43
23 Dec 2018,02:00,England,Premier League,2018/2019,Manchester City,Crystal Palace,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/crystal-palace-manchester-city-pIypyMl5/,No,No,Away,2.0,3.0,1.0,2.0,1.0,1.0,,,,,1.16,8.5,21.0,1.5,3.1,11.0,1.3,3.75,12.0,1.01,21.0,1.12,6.0,1.36,3.2,2.0,1.8,3.2,1.36,5.5,1.14,2.04,1.7,4.78,1.19,3.8,1.27,1.02,17.0,1.01,1.08,5.5,1.05,1.36,2.5,1.01,1.23,2.94
23 Dec 2018,02:00,England,Premier League,2018/2019,Newcastle,Fulham,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/fulham-newcastle-utd-Eitlzt4B/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.35,3.25,3.4,3.0,2.1,3.6,2.6,2.4,3.2,1.07,9.5,1.33,3.4,2.0,1.8,3.5,1.3,7.0,1.1,15.0,1.03,1.75,2.0,4.18,1.23,3.42,1.31,1.57,2.25,1.33,1.35,1.61,1.25,1.66,1.36,1.3,1.5,1.49
23 Dec 2018,02:00,England,Premier League,2018/2019,Huddersfield,Southampton,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/huddersfield-southampton-6Rxtx2Zb/,No,No,Away,1.0,3.0,0.0,2.0,1.0,1.0,,,,,2.9,3.1,2.8,3.6,1.9,3.5,3.1,2.2,3.0,1.1,7.0,1.5,2.62,2.5,1.53,5.0,1.16,11.0,1.05,23.0,1.01,2.0,1.75,5.75,1.14,4.06,1.24,1.83,1.83,1.44,1.37,1.41,1.28,1.8,1.28,1.34,1.61,1.34
23 Dec 2018,02:00,England,Premier League,2018/2019,West Ham,Watford,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/watford-west-ham-hruhZaJH/,No,No,Away,0.0,2.0,0.0,1.0,0.0,1.0,,,,,2.45,3.6,2.9,3.0,2.2,3.4,2.6,2.5,3.0,1.05,12.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,11.0,1.05,1.66,2.1,3.98,1.25,3.26,1.34,1.72,2.0,1.41,1.29,1.57,1.3,1.61,1.36,1.34,1.49,1.45
22 Dec 2018,23:30,England,Premier League,2018/2019,Arsenal,Burnley,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/arsenal-burnley-fV70dWKD/,No,No,Home,3.0,1.0,1.0,0.0,2.0,1.0,,,,,1.22,7.0,15.0,1.57,3.0,9.5,1.4,3.5,8.5,1.01,21.0,1.12,6.0,1.4,3.0,2.0,1.8,3.4,1.33,5.5,1.14,1.95,1.8,4.18,1.23,3.24,1.34,1.05,11.0,1.04,1.11,4.33,1.07,1.36,2.25,1.04,1.25,2.91
22 Dec 2018,07:00,England,Premier League,2018/2019,Wolves,Liverpool,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/liverpool-wolves-z7UdYJYN/,No,No,Away,0.0,2.0,0.0,1.0,0.0,1.0,,,,,7.0,4.2,1.55,6.5,2.25,2.04,5.5,2.62,1.8,1.06,10.0,1.28,3.75,1.9,1.9,3.4,1.33,6.0,1.12,13.0,1.04,1.95,1.8,5.05,1.17,3.8,1.27,5.0,1.16,2.5,1.25,1.11,1.72,1.57,1.11,1.9,1.45,1.13
17 Dec 2018,03:00,England,Premier League,2018/2019,Liverpool,Manchester Utd,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/liverpool-manchester-united-h2ZjajLl/,No,No,Home,3.0,1.0,1.0,1.0,2.0,0.0,,,,,1.53,4.33,7.0,2.04,2.4,6.0,1.8,2.75,5.5,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,10.0,1.06,1.8,1.95,4.46,1.18,3.32,1.3,1.16,5.0,1.11,1.22,2.6,1.12,1.53,1.72,1.1,1.39,1.91
17 Dec 2018,00:30,England,Premier League,2018/2019,Southampton,Arsenal,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/arsenal-southampton-lUSacUk1/,No,No,Home,3.0,2.0,2.0,1.0,1.0,1.0,,,,,4.4,3.9,1.83,4.33,2.4,2.3,4.0,2.62,2.04,1.04,13.0,1.22,4.33,1.66,2.2,2.62,1.5,5.0,1.16,10.0,1.06,1.61,2.2,3.7,1.25,2.74,1.42,3.25,1.33,2.0,1.28,1.22,1.57,1.53,1.18,1.59,1.44,1.22
17 Dec 2018,00:30,England,Premier League,2018/2019,Brighton,Chelsea,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/brighton-chelsea-MDaC6YSE/,No,No,Away,1.0,2.0,0.0,2.0,1.0,0.0,,,,,8.5,4.5,1.44,7.5,2.37,1.9,6.5,2.75,1.66,1.06,10.0,1.28,3.75,1.9,1.9,3.2,1.36,6.0,1.12,13.0,1.04,2.04,1.7,5.4,1.15,3.98,1.22,5.5,1.14,2.75,1.2,1.08,1.8,1.53,1.1,2.04,1.4,1.06
16 Dec 2018,04:30,England,Premier League,2018/2019,Fulham,West Ham,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/fulham-west-ham-rTmL4CcR/,No,No,Away,0.0,2.0,0.0,2.0,0.0,0.0,,,,,3.0,3.6,2.4,3.25,2.3,2.87,2.87,2.62,2.5,1.03,15.0,1.2,4.5,1.61,2.3,2.62,1.5,4.5,1.2,9.0,1.07,1.53,2.37,3.62,1.26,2.61,1.46,2.1,1.66,1.57,1.29,1.4,1.4,1.57,1.33,1.42,1.46,1.32
16 Dec 2018,02:00,England,Premier League,2018/2019,Wolves,Bournemouth,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/bournemouth-wolves-MsR7e8KD/,No,No,Home,2.0,0.0,1.0,0.0,1.0,0.0,,,,,2.0,3.5,4.1,2.62,2.1,4.33,2.25,2.4,3.75,1.07,9.5,1.33,3.4,2.0,1.8,3.5,1.3,6.5,1.11,15.0,1.03,1.8,1.95,4.6,1.2,3.32,1.3,1.4,2.75,1.25,1.3,1.83,1.2,1.66,1.44,1.18,1.49,1.58
16 Dec 2018,02:00,England,Premier League,2018/2019,Tottenham,Burnley,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/burnley-tottenham-riS3dl57/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1.2,7.5,17.0,1.57,2.87,10.0,1.36,3.5,10.0,1.02,19.0,1.14,5.5,1.44,2.75,2.1,1.72,3.5,1.3,6.0,1.12,2.04,1.7,4.96,1.15,3.98,1.22,1.04,13.0,1.03,1.1,4.5,1.06,1.4,2.25,1.01,1.25,2.81
16 Dec 2018,02:00,England,Premier League,2018/2019,Watford,Cardiff,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/cardiff-watford-hzgduVtp/,No,No,Home,3.0,2.0,1.0,0.0,2.0,2.0,,,,,1.7,3.9,5.5,2.25,2.25,5.5,1.9,2.62,4.75,1.05,11.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,11.0,1.05,1.8,1.95,5.15,1.17,3.78,1.27,1.25,3.75,1.16,1.28,2.2,1.14,1.57,1.57,1.11,1.44,1.8
16 Dec 2018,02:00,England,Premier League,2018/2019,Crystal Palace,Leicester,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/crystal-palace-leicester-4xkH5hrL/,No,No,Home,1.0,0.0,1.0,0.0,0.0,0.0,,,,,2.7,3.25,2.87,3.4,2.0,3.5,2.87,2.3,3.0,1.08,8.0,1.4,3.0,2.2,1.66,4.33,1.22,9.0,1.07,19.0,1.02,1.95,1.8,5.3,1.14,3.88,1.23,1.8,1.9,1.41,1.35,1.48,1.28,1.72,1.3,1.3,1.6,1.33
16 Dec 2018,02:00,England,Premier League,2018/2019,Huddersfield,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/huddersfield-newcastle-utd-EBzm0W5r/,No,No,Away,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2.6,3.1,3.1,3.4,1.95,3.75,2.87,2.2,3.25,1.1,7.0,1.5,2.62,2.5,1.53,4.5,1.2,11.0,1.05,21.0,1.01,2.0,1.75,5.7,1.12,4.18,1.21,1.72,2.0,1.37,1.37,1.53,1.25,1.8,1.3,1.25,1.8,1.3
15 Dec 2018,23:30,England,Premier League,2018/2019,Manchester City,Everton,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/everton-manchester-city-zROebAze/,No,No,Home,3.0,1.0,1.0,0.0,2.0,1.0,,,,,1.22,7.5,13.0,1.57,3.0,8.5,1.36,3.6,9.0,1.01,23.0,1.14,5.5,1.5,2.62,2.1,1.72,3.5,1.3,6.0,1.12,1.95,1.8,4.12,1.21,3.26,1.31,1.05,11.0,1.36,3.6,9.0,1.07,1.36,2.25,1.03,1.24,2.7
11 Dec 2018,07:00,England,Premier League,2018/2019,Everton,Watford,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/everton-watford-KlFDoXjk/,No,No,Draw,2.0,2.0,1.0,0.0,1.0,2.0,,,,,1.66,4.0,5.75,2.2,2.3,4.75,2.2,2.3,4.75,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,10.0,1.06,1.7,2.04,4.32,1.19,3.2,1.32,1.25,3.75,1.16,1.25,2.25,1.16,1.57,1.61,1.12,1.44,1.77
10 Dec 2018,03:00,England,Premier League,2018/2019,Newcastle,Wolves,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/newcastle-utd-wolves-f77QrVz8/,No,No,Away,1.0,2.0,1.0,1.0,0.0,1.0,,,,,2.9,3.1,2.8,3.5,2.0,3.4,3.0,2.25,2.87,1.1,7.5,1.44,2.75,2.37,1.57,4.33,1.22,9.0,1.07,19.0,1.02,1.95,1.8,5.1,1.14,3.72,1.25,1.83,1.83,1.44,1.37,1.41,1.3,1.72,1.28,1.32,1.62,1.3
09 Dec 2018,06:45,England,Premier League,2018/2019,Leicester,Tottenham,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/leicester-tottenham-buEHpi6e/,No,No,Away,0.0,2.0,0.0,1.0,0.0,1.0,,,,,4.33,3.5,1.95,4.33,2.1,2.6,4.0,2.5,2.2,1.06,10.0,1.3,3.5,2.0,1.8,3.4,1.33,6.5,1.11,13.0,1.04,1.8,1.95,4.6,1.2,3.54,1.3,3.0,1.36,1.85,1.3,1.22,1.5,1.66,1.2,1.57,1.52,1.17
09 Dec 2018,04:30,England,Premier League,2018/2019,Chelsea,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/chelsea-manchester-city-QRF9nDyq/,No,No,Home,2.0,0.0,1.0,0.0,1.0,0.0,,,,,3.6,3.5,2.14,3.75,2.25,2.62,3.4,2.6,2.37,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,10.0,1.06,1.61,2.2,3.62,1.26,2.99,1.36,2.5,1.5,1.72,1.3,1.29,1.44,1.57,1.25,1.49,1.49,1.25
09 Dec 2018,02:00,England,Premier League,2018/2019,Arsenal,Huddersfield,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/arsenal-huddersfield-UJzZhFbF/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1.3,5.75,12.0,1.72,2.62,7.5,1.5,3.1,8.0,1.03,15.0,1.2,4.5,1.57,2.37,2.5,1.53,4.33,1.22,8.0,1.08,1.95,1.8,4.5,1.18,3.72,1.25,1.07,9.0,1.06,1.16,3.5,1.08,1.44,2.0,1.03,1.32,2.36
09 Dec 2018,02:00,England,Premier League,2018/2019,Burnley,Brighton,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/brighton-burnley-jZOsigTR/,No,No,Home,1.0,0.0,1.0,0.0,0.0,0.0,,,,,2.87,3.1,2.8,3.5,1.95,3.5,3.0,2.25,3.0,1.1,7.5,1.44,2.75,2.37,1.57,4.5,1.2,10.0,1.06,21.0,1.01,1.95,1.8,4.92,1.15,3.98,1.22,1.83,1.83,1.44,1.37,1.41,1.28,1.8,1.28,1.32,1.62,1.3
09 Dec 2018,02:00,England,Premier League,2018/2019,Cardiff,Southampton,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/cardiff-southampton-tbQSdcCH/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,3.25,3.3,2.4,3.6,2.1,3.0,3.2,2.37,2.6,1.07,9.0,1.33,3.4,2.1,1.72,3.75,1.28,7.0,1.1,15.0,1.03,1.8,1.95,4.58,1.2,3.42,1.31,2.2,1.61,1.57,1.34,1.35,1.36,1.66,1.25,1.41,1.55,1.26
09 Dec 2018,02:00,England,Premier League,2018/2019,West Ham,Crystal Palace,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/crystal-palace-west-ham-8Ae87ED8/,No,No,Home,3.0,2.0,0.0,1.0,3.0,1.0,,,,,2.3,3.5,3.3,2.87,2.25,3.6,2.5,2.5,3.2,1.05,11.0,1.28,3.75,1.9,1.9,3.4,1.33,6.0,1.12,13.0,1.04,1.7,2.04,4.18,1.23,3.26,1.34,1.57,2.25,1.34,1.3,1.61,1.28,1.7,1.41,1.25,1.51,1.46
09 Dec 2018,02:00,England,Premier League,2018/2019,Manchester Utd,Fulham,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/fulham-manchester-united-GG8MqBL1/,No,No,Home,4.0,1.0,3.0,0.0,1.0,1.0,,,,,1.4,5.0,9.5,1.9,2.62,6.0,1.61,3.0,6.0,1.02,17.0,1.16,5.0,1.57,2.37,2.37,1.57,4.33,1.22,8.0,1.08,1.75,2.0,3.98,1.22,3.36,1.29,1.11,6.5,1.07,1.18,3.0,1.12,1.53,1.9,1.06,1.36,2.13
08 Dec 2018,23:30,England,Premier League,2018/2019,Bournemouth,Liverpool,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/bournemouth-liverpool-8AZxhZDL/,No,No,Away,0.0,4.0,0.0,1.0,0.0,3.0,,,,,7.0,4.6,1.5,6.0,2.6,1.95,5.5,2.87,1.72,1.02,17.0,1.16,5.0,1.53,2.5,2.3,1.61,4.0,1.25,7.0,1.1,1.66,2.1,3.78,1.24,2.99,1.36,5.0,1.16,2.62,1.2,1.11,1.85,1.53,1.14,2.01,1.35,1.1
06 Dec 2018,07:00,England,Premier League,2018/2019,Manchester Utd,Arsenal,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/arsenal-manchester-united-KlgrWii2/,No,No,Draw,2.0,2.0,1.0,1.0,1.0,1.0,,,,,2.4,3.5,3.1,2.87,2.3,3.4,2.6,2.62,2.87,1.04,13.0,1.2,4.5,1.66,2.2,2.62,1.5,4.5,1.2,9.0,1.07,1.53,2.37,3.4,1.29,2.78,1.41,1.66,2.1,1.37,1.3,1.57,1.3,1.57,1.4,1.31,1.47,1.42
06 Dec 2018,07:00,England,Premier League,2018/2019,Tottenham,Southampton,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/southampton-tottenham-0pWUgeq9/,No,No,Home,3.0,1.0,1.0,0.0,2.0,1.0,,,,,1.33,5.5,11.0,1.72,2.62,7.5,1.53,3.1,7.5,1.02,17.0,1.16,5.0,1.53,2.5,2.3,1.61,4.0,1.25,7.0,1.1,1.8,1.95,3.96,1.23,3.36,1.29,1.08,8.0,1.06,1.16,3.4,1.1,1.44,2.0,1.05,1.32,2.3
06 Dec 2018,06:45,England,Premier League,2018/2019,Burnley,Liverpool,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/burnley-liverpool-rgXBwzaS/,No,No,Away,1.0,3.0,0.0,0.0,1.0,3.0,,,,,11.0,6.0,1.3,7.5,2.62,1.72,8.5,3.1,1.5,1.03,15.0,1.2,4.5,1.66,2.2,2.62,1.5,4.5,1.2,9.0,1.07,2.0,1.75,4.58,1.18,3.72,1.25,9.0,1.07,3.5,1.14,1.06,2.0,1.44,1.08,2.3,1.32,1.05
06 Dec 2018,06:45,England,Premier League,2018/2019,Wolves,Chelsea,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/chelsea-wolves-6okvXXyd/,No,No,Home,2.0,1.0,0.0,1.0,2.0,0.0,,,,,6.0,3.9,1.66,5.5,2.25,2.2,5.0,2.6,1.9,1.05,11.0,1.28,3.75,1.9,1.9,3.2,1.36,6.0,1.12,13.0,1.04,1.9,1.9,4.64,1.19,3.72,1.25,4.0,1.22,2.25,1.28,1.14,1.61,1.57,1.14,1.8,1.44,1.11
06 Dec 2018,06:45,England,Premier League,2018/2019,Everton,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/everton-newcastle-utd-MgXQfyU2/,No,No,Draw,1.0,1.0,1.0,1.0,0.0,0.0,,,,,1.44,4.5,8.5,1.95,2.37,6.5,1.72,2.75,6.0,1.05,12.0,1.25,4.0,1.72,2.1,3.0,1.4,5.0,1.16,11.0,1.05,1.95,1.8,4.64,1.19,3.72,1.25,1.14,5.5,1.08,1.2,2.75,1.11,1.53,1.8,1.06,1.4,2.04
06 Dec 2018,06:45,England,Premier League,2018/2019,Fulham,Leicester,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/fulham-leicester-YXjWYg7q/,No,No,Draw,1.0,1.0,1.0,0.0,0.0,1.0,,,,,2.75,3.4,2.75,3.4,2.1,3.4,2.87,2.4,2.87,1.07,9.5,1.33,3.4,2.0,1.8,3.75,1.28,7.0,1.1,15.0,1.03,1.8,1.95,4.6,1.2,3.54,1.3,1.83,1.83,1.44,1.33,1.44,1.33,1.75,1.33,1.33,1.53,1.33
05 Dec 2018,07:00,England,Premier League,2018/2019,Watford,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/manchester-city-watford-COkzYDMk/,No,No,Away,1.0,2.0,0.0,1.0,1.0,1.0,,,,,9.0,5.5,1.36,6.5,2.62,1.83,7.0,3.0,1.57,1.03,15.0,1.2,4.5,1.61,2.3,2.5,1.53,4.33,1.22,8.0,1.08,1.9,1.9,4.48,1.18,3.48,1.28,7.0,1.1,3.2,1.16,1.07,1.83,1.5,1.1,2.2,1.33,1.06
05 Dec 2018,06:45,England,Premier League,2018/2019,Bournemouth,Huddersfield,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/bournemouth-huddersfield-AuZ3udUF/,No,No,Home,2.0,1.0,2.0,1.0,0.0,0.0,,,,,1.72,3.7,5.75,2.3,2.2,5.5,2.0,2.5,4.75,1.06,10.0,1.28,3.75,1.9,1.9,3.4,1.33,6.0,1.12,13.0,1.04,1.8,1.95,5.0,1.17,3.54,1.3,1.25,3.75,1.16,1.29,2.14,1.14,1.61,1.57,1.11,1.47,1.75
05 Dec 2018,06:45,England,Premier League,2018/2019,Brighton,Crystal Palace,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/brighton-crystal-palace-42Y7vGqM/,No,No,Home,3.0,1.0,3.0,0.0,0.0,1.0,,,,,3.1,2.9,2.8,3.6,1.9,3.4,3.2,2.2,2.87,1.11,6.5,1.5,2.62,2.5,1.53,5.0,1.16,11.0,1.05,23.0,1.01,2.0,1.75,5.9,1.11,4.32,1.19,2.0,1.72,1.44,1.41,1.37,1.3,1.8,1.25,1.32,1.66,1.27
05 Dec 2018,06:45,England,Premier League,2018/2019,West Ham,Cardiff,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/cardiff-west-ham-nyROcwcB/,No,No,Home,3.0,1.0,0.0,0.0,3.0,1.0,,,,,1.64,4.0,5.75,2.2,2.3,5.0,1.95,2.62,4.5,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,11.0,1.05,1.75,2.0,4.38,1.21,3.2,1.32,1.25,3.75,1.16,1.25,2.3,1.16,1.57,1.61,1.13,1.43,1.78
03 Dec 2018,03:15,England,Premier League,2018/2019,Liverpool,Everton,Finished,https://www.oddsportal.com/football/england/premier-league-2018-2019/everton-liverpool-n7m9JE7d/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1.44,4.5,8.5,1.95,2.4,6.5,1.72,2.75,5.5,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,11.0,1.06,1.9,1.9,4.48,1.18,3.48,1.28,1.14,5.5,1.08,1.2,2.75,1.11,1.53,1.8,1.07,1.37,2.07
